Month,Place,Hour,Day,Crowd_level
March,Fee Counter,16,14,Low
March,Bank,16,14,Low
March,Admission Cell,16,14,Low
March,Library,17,14,Medium
March,Cafeteria,17,14,Low
March,Lab,17,14,Low
March,Fee Counter,17,14,Low
March,Bank,17,14,Low
March,Admission Cell,17,14,Low
March,Library,9,15,Medium
March,Cafeteria,9,15,Low
March,Lab,9,15,Medium
March,Fee Counter,9,15,Low
March,Bank,9,15,Low
March,Admission Cell,9,15,Low
March,Library,10,15,High
March,Cafeteria,10,15,Medium
March,Lab,10,15,Medium
March,Fee Counter,10,15,Low
March,Bank,10,15,Low
March,Admission Cell,10,15,Low
March,Library,11,15,High
March,Cafeteria,11,15,Medium
March,Lab,11,15,Medium
March,Fee Counter,11,15,Low
March,Bank,11,15,Low
March,Admission Cell,11,15,Low
March,Library,12,15,High
March,Cafeteria,12,15,High
March,Lab,12,15,Medium
March,Fee Counter,12,15,Low
March,Bank,12,15,Low
March,Admission Cell,12,15,Low
March,Library,13,15,Medium
March,Cafeteria,13,15,High
March,Lab,13,15,Medium
March,Fee Counter,13,15,Low
March,Bank,13,15,Low
March,Admission Cell,13,15,Low
March,Library,14,15,Medium
March,Cafeteria,14,15,High
March,Lab,14,15,Low
March,Fee Counter,14,15,Low
March,Bank,14,15,Low
March,Admission Cell,14,15,Low
March,Library,15,15,Medium
March,Cafeteria,15,15,Medium
March,Lab,15,15,Low
March,Fee Counter,15,15,Low
March,Bank,15,15,Low
March,Admission Cell,15,15,Low
March,Library,16,15,Medium
March,Cafeteria,16,15,Low
March,Lab,16,15,Low
March,Fee Counter,16,15,Low
March,Bank,16,15,Low
March,Admission Cell,16,15,Low
March,Library,17,15,Medium
March,Cafeteria,17,15,Low
March,Lab,17,15,Low
March,Fee Counter,17,15,Low
March,Bank,17,15,Low
March,Admission Cell,17,15,Low
March,Library,9,16,Medium
March,Cafeteria,9,16,Low
March,Lab,9,16,Medium
March,Fee Counter,9,16,Low
March,Bank,9,16,Low
March,Admission Cell,9,16,Low
March,Library,10,16,High
March,Cafeteria,10,16,Medium
March,Lab,10,16,Medium
March,Fee Counter,10,16,Low
March,Bank,10,16,Low
March,Admission Cell,10,16,Low
March,Library,11,16,High
March,Cafeteria,11,16,Medium
March,Lab,11,16,Medium
March,Fee Counter,11,16,Low
March,Bank,11,16,Low
March,Admission Cell,11,16,Low
March,Library,12,16,High
March,Cafeteria,12,16,High
March,Lab,12,16,Medium
March,Fee Counter,12,16,Low
March,Bank,12,16,Low
March,Admission Cell,12,16,Low
March,Library,13,16,Medium
March,Cafeteria,13,16,High
March,Lab,13,16,Medium
March,Fee Counter,13,16,Low
March,Bank,13,16,Low
March,Admission Cell,13,16,Low
March,Library,14,16,Medium
March,Cafeteria,14,16,High
March,Lab,14,16,Low
March,Fee Counter,14,16,Low
March,Bank,14,16,Low
March,Admission Cell,14,16,Low
March,Library,15,16,Medium
March,Cafeteria,15,16,Medium
March,Lab,15,16,Low
March,Fee Counter,15,16,Low
March,Bank,15,16,Low
March,Admission Cell,15,16,Low
March,Library,16,16,Medium
March,Cafeteria,16,16,Low
March,Lab,16,16,Low
March,Fee Counter,16,16,Low
March,Bank,16,16,Low
March,Admission Cell,16,16,Low
March,Library,17,16,Medium
March,Cafeteria,17,16,Low
March,Lab,17,16,Low
March,Fee Counter,17,16,Low
March,Bank,17,16,Low
March,Admission Cell,17,16,Low
March,Library,9,17,Medium
March,Cafeteria,9,17,Low
March,Lab,9,17,Medium
March,Fee Counter,9,17,Low
March,Bank,9,17,Low
March,Admission Cell,9,17,Low
March,Library,10,17,High
March,Cafeteria,10,17,Medium
March,Lab,10,17,Medium
March,Fee Counter,10,17,Low
March,Bank,10,17,Low
March,Admission Cell,10,17,Low
March,Library,11,17,High
March,Cafeteria,11,17,Medium
March,Lab,11,17,Medium
March,Fee Counter,11,17,Low
March,Bank,11,17,Low
March,Admission Cell,11,17,Low
March,Library,12,17,High
March,Cafeteria,12,17,High
March,Lab,12,17,Medium
March,Fee Counter,12,17,Low
March,Bank,12,17,Low
March,Admission Cell,12,17,Low
March,Library,13,17,Medium
March,Cafeteria,13,17,High
March,Lab,13,17,Medium
March,Fee Counter,13,17,Low
March,Bank,13,17,Low
March,Admission Cell,13,17,Low
March,Library,14,17,Medium
March,Cafeteria,14,17,High
March,Lab,14,17,Low
March,Fee Counter,14,17,Low
March,Bank,14,17,Low
March,Admission Cell,14,17,Low
March,Library,15,17,Medium
March,Cafeteria,15,17,Medium
March,Lab,15,17,Low
March,Fee Counter,15,17,Low
March,Bank,15,17,Low
March,Admission Cell,15,17,Low
March,Library,16,17,Medium
March,Cafeteria,16,17,Low
March,Lab,16,17,Low
March,Fee Counter,16,17,Low
March,Bank,16,17,Low
March,Admission Cell,16,17,Low
March,Library,17,17,Medium
March,Cafeteria,17,17,Low
March,Lab,17,17,Low
March,Fee Counter,17,17,Low
March,Bank,17,17,Low
March,Admission Cell,17,17,Low
March,Library,9,18,Medium
March,Cafeteria,9,18,Low
March,Lab,9,18,Medium
March,Fee Counter,9,18,Low
March,Bank,9,18,Low
March,Admission Cell,9,18,Low
March,Library,10,18,High
March,Cafeteria,10,18,Medium
March,Lab,10,18,Medium
March,Fee Counter,10,18,Low
March,Bank,10,18,Low
March,Admission Cell,10,18,Low
March,Library,11,18,High
March,Cafeteria,11,18,Medium
March,Lab,11,18,Medium
March,Fee Counter,11,18,Low
March,Bank,11,18,Low
March,Admission Cell,11,18,Low
March,Library,12,18,High
March,Cafeteria,12,18,High
March,Lab,12,18,Medium
March,Fee Counter,12,18,Low
March,Bank,12,18,Low
March,Admission Cell,12,18,Low
March,Library,13,18,Medium
March,Cafeteria,13,18,High
March,Lab,13,18,Medium
March,Fee Counter,13,18,Low
March,Bank,13,18,Low
March,Admission Cell,13,18,Low
March,Library,14,18,Medium
March,Cafeteria,14,18,High
March,Lab,14,18,Low
March,Fee Counter,14,18,Low
March,Bank,14,18,Low
March,Admission Cell,14,18,Low
March,Library,15,18,Medium
March,Cafeteria,15,18,Medium
March,Lab,15,18,Low
March,Fee Counter,15,18,Low
March,Bank,15,18,Low
March,Admission Cell,15,18,Low
March,Library,16,18,Medium
March,Cafeteria,16,18,Low
March,Lab,16,18,Low
March,Fee Counter,16,18,Low
March,Bank,16,18,Low
March,Admission Cell,16,18,Low
March,Library,17,18,Medium
March,Cafeteria,17,18,Low
March,Lab,17,18,Low
March,Fee Counter,17,18,Low
March,Bank,17,18,Low
March,Admission Cell,17,18,Low
March,Library,9,19,Medium
March,Cafeteria,9,19,Low
March,Lab,9,19,Medium
March,Fee Counter,9,19,Low
March,Bank,9,19,Low
March,Admission Cell,9,19,Low
March,Library,10,19,High
March,Cafeteria,10,19,Medium
March,Lab,10,19,Medium
March,Fee Counter,10,19,Low
March,Bank,10,19,Low
March,Admission Cell,10,19,Low
March,Library,11,19,High
March,Cafeteria,11,19,Medium
March,Lab,11,19,Medium
March,Fee Counter,11,19,Low
March,Bank,11,19,Low
March,Admission Cell,11,19,Low
March,Library,12,19,High
March,Cafeteria,12,19,High
March,Lab,12,19,Medium
March,Fee Counter,12,19,Low
March,Bank,12,19,Low
March,Admission Cell,12,19,Low
March,Library,13,19,Medium
March,Cafeteria,13,19,High
March,Lab,13,19,Medium
March,Fee Counter,13,19,Low
March,Bank,13,19,Low
March,Admission Cell,13,19,Low
March,Library,14,19,Medium
March,Cafeteria,14,19,High
March,Lab,14,19,Low
March,Fee Counter,14,19,Low
March,Bank,14,19,Low
March,Admission Cell,14,19,Low
March,Library,15,19,Medium
March,Cafeteria,15,19,Medium
March,Lab,15,19,Low
March,Fee Counter,15,19,Low
March,Bank,15,19,Low
March,Admission Cell,15,19,Low
March,Library,16,19,Medium
March,Cafeteria,16,19,Low
March,Lab,16,19,Low
March,Fee Counter,16,19,Low
March,Bank,16,19,Low
March,Admission Cell,16,19,Low
March,Library,17,19,Medium
March,Cafeteria,17,19,Low
March,Lab,17,19,Low
March,Fee Counter,17,19,Low
March,Bank,17,19,Low
March,Admission Cell,17,19,Low
March,Library,9,20,Medium
March,Cafeteria,9,20,Low
March,Lab,9,20,Medium
March,Fee Counter,9,20,Low
March,Bank,9,20,Low
March,Admission Cell,9,20,Low
March,Library,10,20,High
March,Cafeteria,10,20,Medium
March,Lab,10,20,Medium
March,Fee Counter,10,20,Low
March,Bank,10,20,Low
March,Admission Cell,10,20,Low
March,Library,11,20,High
March,Cafeteria,11,20,Medium
March,Lab,11,20,Medium
March,Fee Counter,11,20,Low
March,Bank,11,20,Low
March,Admission Cell,11,20,Low
March,Library,12,20,High
March,Cafeteria,12,20,High
March,Lab,12,20,Medium
March,Fee Counter,12,20,Low
March,Bank,12,20,Low
March,Admission Cell,12,20,Low
March,Library,13,20,Medium
March,Cafeteria,13,20,High
March,Lab,13,20,Medium
March,Fee Counter,13,20,Low
March,Bank,13,20,Low
March,Admission Cell,13,20,Low
March,Library,14,20,Medium
March,Cafeteria,14,20,High
March,Lab,14,20,Low
March,Fee Counter,14,20,Low
March,Bank,14,20,Low
March,Admission Cell,14,20,Low
March,Library,15,20,Medium
March,Cafeteria,15,20,Medium
March,Lab,15,20,Low
March,Fee Counter,15,20,Low
March,Bank,15,20,Low
March,Admission Cell,15,20,Low
March,Library,16,20,Medium
March,Cafeteria,16,20,Low
March,Lab,16,20,Low
March,Fee Counter,16,20,Low
March,Bank,16,20,Low
March,Admission Cell,16,20,Low
March,Library,17,20,Medium
March,Cafeteria,17,20,Low
March,Lab,17,20,Low
March,Fee Counter,17,20,Low
March,Bank,17,20,Low
March,Admission Cell,17,20,Low
March,Library,9,21,Medium
March,Cafeteria,9,21,Low
March,Lab,9,21,Medium
March,Fee Counter,9,21,Low
March,Bank,9,21,Low
March,Admission Cell,9,21,Low
March,Library,10,21,High
March,Cafeteria,10,21,Medium
March,Lab,10,21,Medium
March,Fee Counter,10,21,Low
March,Bank,10,21,Low
March,Admission Cell,10,21,Low
March,Library,11,21,High
March,Cafeteria,11,21,Medium
March,Lab,11,21,Medium
March,Fee Counter,11,21,Low
March,Bank,11,21,Low
March,Admission Cell,11,21,Low
March,Library,12,21,High
March,Cafeteria,12,21,High
March,Lab,12,21,Medium
March,Fee Counter,12,21,Low
March,Bank,12,21,Low
March,Admission Cell,12,21,Low
March,Library,13,21,Medium
March,Cafeteria,13,21,High
March,Lab,13,21,Medium
March,Fee Counter,13,21,Low
March,Bank,13,21,Low
March,Admission Cell,13,21,Low
March,Library,14,21,Medium
March,Cafeteria,14,21,High
March,Lab,14,21,Low
March,Fee Counter,14,21,Low
March,Bank,14,21,Low
March,Admission Cell,14,21,Low
March,Library,15,21,Medium
March,Cafeteria,15,21,Medium
March,Lab,15,21,Low
March,Fee Counter,15,21,Low
March,Bank,15,21,Low
March,Admission Cell,15,21,Low
March,Library,16,21,Medium
March,Cafeteria,16,21,Low
March,Lab,16,21,Low
March,Fee Counter,16,21,Low
March,Bank,16,21,Low
March,Admission Cell,16,21,Low
March,Library,17,21,Medium
March,Cafeteria,17,21,Low
March,Lab,17,21,Low
March,Fee Counter,17,21,Low
March,Bank,17,21,Low
March,Admission Cell,17,21,Low
March,Library,9,22,Medium
March,Cafeteria,9,22,Low
March,Lab,9,22,Medium
March,Fee Counter,9,22,Low
March,Bank,9,22,Low
March,Admission Cell,9,22,Low
March,Library,10,22,High
March,Cafeteria,10,22,Medium
March,Lab,10,22,Medium
March,Fee Counter,10,22,Low
March,Bank,10,22,Low
March,Admission Cell,10,22,Low
March,Library,11,22,High
March,Cafeteria,11,22,Medium
March,Lab,11,22,Medium
March,Fee Counter,11,22,Low
March,Bank,11,22,Low
March,Admission Cell,11,22,Low
March,Library,12,22,High
March,Cafeteria,12,22,High
March,Lab,12,22,Medium
March,Fee Counter,12,22,Low
March,Bank,12,22,Low
March,Admission Cell,12,22,Low
March,Library,13,22,Medium
March,Cafeteria,13,22,High
March,Lab,13,22,Medium
March,Fee Counter,13,22,Low
March,Bank,13,22,Low
March,Admission Cell,13,22,Low
March,Library,14,22,Medium
March,Cafeteria,14,22,High
March,Lab,14,22,Low
March,Fee Counter,14,22,Low
March,Bank,14,22,Low
March,Admission Cell,14,22,Low
March,Library,15,22,Medium
March,Cafeteria,15,22,Medium
March,Lab,15,22,Low
March,Fee Counter,15,22,Low
March,Bank,15,22,Low
March,Admission Cell,15,22,Low
March,Library,16,22,Medium
March,Cafeteria,16,22,Low
March,Lab,16,22,Low
March,Fee Counter,16,22,Low
March,Bank,16,22,Low
March,Admission Cell,16,22,Low
March,Library,17,22,Medium
March,Cafeteria,17,22,Low
March,Lab,17,22,Low
March,Fee Counter,17,22,Low
March,Bank,17,22,Low
March,Admission Cell,17,22,Low
March,Library,9,23,Medium
March,Cafeteria,9,23,Low
March,Lab,9,23,Medium
March,Fee Counter,9,23,Low
March,Bank,9,23,Low
March,Admission Cell,9,23,Low
March,Library,10,23,High
March,Cafeteria,10,23,Medium
March,Lab,10,23,Medium
March,Fee Counter,10,23,Low
March,Bank,10,23,Low
March,Admission Cell,10,23,Low
March,Library,11,23,High
March,Cafeteria,11,23,Medium
March,Lab,11,23,Medium
March,Fee Counter,11,23,Low
March,Bank,11,23,Low
March,Admission Cell,11,23,Low
March,Library,12,23,High
March,Cafeteria,12,23,High
March,Lab,12,23,Medium
March,Fee Counter,12,23,Low
March,Bank,12,23,Low
March,Admission Cell,12,23,Low
March,Library,13,23,Medium
March,Cafeteria,13,23,High
March,Lab,13,23,Medium
March,Fee Counter,13,23,Low
March,Bank,13,23,Low
March,Admission Cell,13,23,Low
March,Library,14,23,Medium
March,Cafeteria,14,23,High
March,Lab,14,23,Low
March,Fee Counter,14,23,Low
March,Bank,14,23,Low
March,Admission Cell,14,23,Low
March,Library,15,23,Medium
March,Cafeteria,15,23,Medium
March,Lab,15,23,Low
March,Fee Counter,15,23,Low
March,Bank,15,23,Low
March,Admission Cell,15,23,Low
March,Library,16,23,Medium
March,Cafeteria,16,23,Low
March,Lab,16,23,Low
March,Fee Counter,16,23,Low
March,Bank,16,23,Low
March,Admission Cell,16,23,Low
March,Library,17,23,Medium
March,Cafeteria,17,23,Low
March,Lab,17,23,Low
March,Fee Counter,17,23,Low
March,Bank,17,23,Low
March,Admission Cell,17,23,Low
March,Library,9,24,Medium
March,Cafeteria,9,24,Low
March,Lab,9,24,Medium
March,Fee Counter,9,24,Low
March,Bank,9,24,Low
March,Admission Cell,9,24,Low
March,Library,10,24,High
March,Cafeteria,10,24,Medium
March,Lab,10,24,Medium
March,Fee Counter,10,24,Low
March,Bank,10,24,Low
March,Admission Cell,10,24,Low
March,Library,11,24,High
March,Cafeteria,11,24,Medium
March,Lab,11,24,Medium
March,Fee Counter,11,24,Low
March,Bank,11,24,Low
March,Admission Cell,11,24,Low
March,Library,12,24,High
March,Cafeteria,12,24,High
March,Lab,12,24,Medium
March,Fee Counter,12,24,Low
March,Bank,12,24,Low
March,Admission Cell,12,24,Low
March,Library,13,24,Medium
March,Cafeteria,13,24,High
March,Lab,13,24,Medium
March,Fee Counter,13,24,Low
March,Bank,13,24,Low
March,Admission Cell,13,24,Low
March,Library,14,24,Medium
March,Cafeteria,14,24,High
March,Lab,14,24,Low
March,Fee Counter,14,24,Low
March,Bank,14,24,Low
March,Admission Cell,14,24,Low
March,Library,15,24,Medium
March,Cafeteria,15,24,Medium
March,Lab,15,24,Low
March,Fee Counter,15,24,Low
March,Bank,15,24,Low
March,Admission Cell,15,24,Low
March,Library,16,24,Medium
March,Cafeteria,16,24,Low
March,Lab,16,24,Low
March,Fee Counter,16,24,Low
March,Bank,16,24,Low
March,Admission Cell,16,24,Low
March,Library,17,24,Medium
March,Cafeteria,17,24,Low
March,Lab,17,24,Low
March,Fee Counter,17,24,Low
March,Bank,17,24,Low
March,Admission Cell,17,24,Low
March,Library,9,25,Medium
March,Cafeteria,9,25,Low
March,Lab,9,25,Medium
March,Fee Counter,9,25,Low
March,Bank,9,25,Low
March,Admission Cell,9,25,Low
March,Library,10,25,High
March,Cafeteria,10,25,Medium
March,Lab,10,25,Medium
March,Fee Counter,10,25,Low
March,Bank,10,25,Low
March,Admission Cell,10,25,Low
March,Library,11,25,High
March,Cafeteria,11,25,Medium
March,Lab,11,25,Medium
March,Fee Counter,11,25,Low
March,Bank,11,25,Low
March,Admission Cell,11,25,Low
March,Library,12,25,High
March,Cafeteria,12,25,High
March,Lab,12,25,Medium
March,Fee Counter,12,25,Low
March,Bank,12,25,Low
March,Admission Cell,12,25,Low
March,Library,13,25,Medium
March,Cafeteria,13,25,High
March,Lab,13,25,Medium
March,Fee Counter,13,25,Low
March,Bank,13,25,Low
March,Admission Cell,13,25,Low
March,Library,14,25,Medium
March,Cafeteria,14,25,High
March,Lab,14,25,Low
March,Fee Counter,14,25,Low
March,Bank,14,25,Low
March,Admission Cell,14,25,Low
March,Library,15,25,Medium
March,Cafeteria,15,25,Medium
March,Lab,15,25,Low
March,Fee Counter,15,25,Low
March,Bank,15,25,Low
March,Admission Cell,15,25,Low
March,Library,16,25,Medium
March,Cafeteria,16,25,Low
March,Lab,16,25,Low
March,Fee Counter,16,25,Low
March,Bank,16,25,Low
March,Admission Cell,16,25,Low
March,Library,17,25,Medium
March,Cafeteria,17,25,Low
March,Lab,17,25,Low
March,Fee Counter,17,25,Low
March,Bank,17,25,Low
March,Admission Cell,17,25,Low
March,Library,9,26,Medium
March,Cafeteria,9,26,Low
March,Lab,9,26,Medium
March,Fee Counter,9,26,Low
March,Bank,9,26,Low
March,Admission Cell,9,26,Low
March,Library,10,26,High
March,Cafeteria,10,26,Medium
March,Lab,10,26,Medium
March,Fee Counter,10,26,Low
March,Bank,10,26,Low
March,Admission Cell,10,26,Low
March,Library,11,26,High
March,Cafeteria,11,26,Medium
March,Lab,11,26,Medium
March,Fee Counter,11,26,Low
March,Bank,11,26,Low
March,Admission Cell,11,26,Low
March,Library,12,26,High
March,Cafeteria,12,26,High
March,Lab,12,26,Medium
March,Fee Counter,12,26,Low
March,Bank,12,26,Low
March,Admission Cell,12,26,Low
March,Library,13,26,Medium
March,Cafeteria,13,26,High
March,Lab,13,26,Medium
March,Fee Counter,13,26,Low
March,Bank,13,26,Low
March,Admission Cell,13,26,Low
March,Library,14,26,Medium
March,Cafeteria,14,26,High
March,Lab,14,26,Low
March,Fee Counter,14,26,Low
March,Bank,14,26,Low
March,Admission Cell,14,26,Low
March,Library,15,26,Medium
March,Cafeteria,15,26,Medium
March,Lab,15,26,Low
March,Fee Counter,15,26,Low
March,Bank,15,26,Low
March,Admission Cell,15,26,Low
March,Library,16,26,Medium
March,Cafeteria,16,26,Low
March,Lab,16,26,Low
March,Fee Counter,16,26,Low
March,Bank,16,26,Low
March,Admission Cell,16,26,Low
March,Library,17,26,Medium
March,Cafeteria,17,26,Low
March,Lab,17,26,Low
March,Fee Counter,17,26,Low
March,Bank,17,26,Low
March,Admission Cell,17,26,Low
March,Library,9,27,Medium
March,Cafeteria,9,27,Low
March,Lab,9,27,Medium
March,Fee Counter,9,27,Low
March,Bank,9,27,Low
March,Admission Cell,9,27,Low
March,Library,10,27,High
March,Cafeteria,10,27,Medium
March,Lab,10,27,Medium
March,Fee Counter,10,27,Low
March,Bank,10,27,Low
March,Admission Cell,10,27,Low
March,Library,11,27,High
March,Cafeteria,11,27,Medium
March,Lab,11,27,Medium
March,Fee Counter,11,27,Low
March,Bank,11,27,Low
March,Admission Cell,11,27,Low
March,Library,12,27,High
March,Cafeteria,12,27,High
March,Lab,12,27,Medium
March,Fee Counter,12,27,Low
March,Bank,12,27,Low
March,Admission Cell,12,27,Low
March,Library,13,27,Medium
March,Cafeteria,13,27,High
March,Lab,13,27,Medium
March,Fee Counter,13,27,Low
March,Bank,13,27,Low
March,Admission Cell,13,27,Low
March,Library,14,27,Medium
March,Cafeteria,14,27,High
March,Lab,14,27,Low
March,Fee Counter,14,27,Low
March,Bank,14,27,Low
March,Admission Cell,14,27,Low
March,Library,15,27,Medium
March,Cafeteria,15,27,Medium
March,Lab,15,27,Low
March,Fee Counter,15,27,Low
March,Bank,15,27,Low
March,Admission Cell,15,27,Low
March,Library,16,27,Medium
March,Cafeteria,16,27,Low
March,Lab,16,27,Low
March,Fee Counter,16,27,Low
March,Bank,16,27,Low
March,Admission Cell,16,27,Low
March,Library,17,27,Medium
March,Cafeteria,17,27,Low
March,Lab,17,27,Low
March,Fee Counter,17,27,Low
